Scenario	Replication	[StatsEaten3].NumberProcessed		[StatsEaten3].SampleAverage/1[min]		[StatsEatenQueue3].SampleAverage/1[min]		[StatsEaten3].SampleStandardDeviation/1[min]		[StatsAttempt3].NumberProcessed		[StatsAttempt3].SampleAverage/1[min]		[StatsAttempt3].SampleStandardDeviation/1[min]		[StatsEaten5].NumberProcessed		[StatsEaten5].SampleAverage/1[min]		[StatsEatenQueue5].SampleAverage/1[min]		[StatsEaten5].SampleStandardDeviation/1[min]		[StatsAttempt5].NumberProcessed		[StatsAttempt5].SampleAverage/1[min]		[StatsAttempt5].SampleStandardDeviation/1[min]		[StatsEaten6].NumberProcessed		[StatsEaten6].SampleAverage/1[min]		[StatsEatenQueue6].SampleAverage/1[min]		[StatsEaten6].SampleStandardDeviation/1[min]		[StatsAttempt6].NumberProcessed		[StatsAttempt6].SampleAverage/1[min]		[StatsAttempt6].SampleStandardDeviation/1[min]		[RejectedTwice1].NumberProcessed		[RejectedTwice2].NumberProcessed		[RejectedTwice3].NumberProcessed		[RejectedTwice4].NumberProcessed		[RejectedTwice5].NumberProcessed	
1	40	1066.0		2.929337499172317		9.907600352033532		0.8367844997359591		1074.0		9.827794852608783		6.852364165851566		986.0		2.913561577715753		9.04568821819299		0.80153118287169		993.0		9.026365785654233		6.343833474024391		749.0		0.7530999337493489		1.2274868997656527		0.5186167991635048		749.0		1.2274868997656527		1.030053904807303		0.0		0.0		0.0		1.0		1.0	
1	41	966.0		2.996087048408539		8.046971011650573		0.9618269768881296		988.0		8.126460232117733		6.086602224027652		931.0		2.853058958694214		8.400736611295082		0.8910386858859098		942.0		8.367909447107985		5.972951776232188		740.0		0.7386694250421357		1.3646682742270353		0.395515946378979		740.0		1.3646682742270353		1.0995411653027167		0.0		0.0		1.0		3.0		6.0	
1	42	981.0		2.9593883734292024		8.22314325214436		1.0265283966960033		998.0		8.209752127195898		5.94671664438139		969.0		2.8515618380640166		8.258876244518516		0.8571695367555925		979.0		8.221110395861709		5.572703176835587		746.0		0.7333632711542311		1.2782046143058416		0.4413988211032383		746.0		1.2782046143058416		1.0904012136241925		0.0		0.0		0.0		3.0		5.0	
1	43	993.0		3.063442448872261		8.708021579039217		0.8082935061672156		1016.0		8.807083185883183		6.287222347871445		959.0		2.959753226836694		8.165176628663227		0.7956481549990089		971.0		8.212937810004012		5.77928972487046		736.0		0.7106876758646681		1.1667255841566349		0.35545600927307003		736.0		1.1667255841566349		0.9344056674860841		0.0		0.0		0.0		3.0		7.0	
1	44	968.0		2.903501850502863		10.215667187970492		0.9815499892766433		990.0		10.254042299134207		7.510403201795186		961.0		2.9486588207034328		8.967670593440193		0.9169699334727927		973.0		8.90571424352408		6.593687963678771		746.0		0.7198918317504831		1.2217409083211548		0.47118577287087066		746.0		1.2217409083211548		0.9892934714138438		0.0		0.0		2.0		1.0		6.0	
1	45	957.0		2.8581054617479795		9.236223804697152		0.9850720458618204		971.0		9.264501268645422		7.414081555875382		977.0		2.858867885885862		8.88992762595356		0.7301917280842709		984.0		8.899700776280039		5.9463254771609435		731.0		0.7669424316015385		1.6711788284773292		0.4746986413253006		731.0		1.6711788284773292		1.5066112200174424		0.0		0.0		1.0		1.0		5.0	
1	46	972.0		2.884911854784375		9.321833463454881		0.7262729909323589		988.0		9.21642912616911		6.243097644918476		997.0		2.9015916853245973		8.977377866152887		0.8044764996751523		1000.0		8.938235802776518		6.145198235953685		740.0		0.7700338350856895		1.5801568654935514		0.4824964833810137		740.0		1.5801568654935514		1.3079121421855975		0.0		0.0		0.0		0.0		5.0	
1	47	1029.0		2.947253978237708		8.664561133299964		0.8029167725846686		1043.0		8.643896874473409		5.856471057257532		969.0		2.9523158730865506		8.937153825171494		0.8341858910847669		976.0		8.891337410940713		6.054350713993644		734.0		0.7154207260191775		1.5097530457509905		0.4564833455997078		734.0		1.5097530457509905		1.2037147089234905		0.0		0.0		0.0		0.0		2.0	
1	48	1020.0		2.895096134672648		9.803740290015666		0.9762031248235415		1039.0		9.534237665800617		7.0876307273404136		998.0		2.8916243530196866		8.915893810305361		0.750982218335751		1012.0		8.889734498575397		6.492070519350018		754.0		0.7043287315904271		1.5633795522250984		0.2985251659766472		754.0		1.5633795522250984		1.160650610474883		0.0		0.0		0.0		3.0		4.0	
1	49	946.0		3.061686647648509		9.627673894733784		0.9228424010235341		961.0		9.645033285684177		6.87839442556226		958.0		3.064035295586974		9.390178756248476		0.8888277830203758		963.0		9.365339669788613		7.260829227212075		746.0		0.7126580353027259		1.1153125339501233		0.36684588888408515		746.0		1.1153125339501233		0.9558041168403809		0.0		0.0		0.0		2.0		6.0	
1	50	1059.0		2.957074716398237		9.252591508520423		0.7663292412143338		1070.0		9.286004357530269		6.566305736088833		993.0		3.069136814072803		8.940137180192737		0.8027742117970116		994.0		8.943515337093698		6.063215061991481		748.0		0.8017674084528695		1.3702624186522343		0.4189523496820501		748.0		1.3702624186522343		1.0501814860710494		0.0		0.0		0.0		0.0		3.0	
1	51	965.0		2.8961158724721323		9.265269863303667		0.7729621446747448		986.0		9.296765583877509		6.793223440097625		989.0		2.7805226963077256		8.453799735318956		0.789496019579556		997.0		8.45947927764457		6.125719545935638		745.0		0.7807141000477722		1.544018135036795		0.42283130945437697		745.0		1.544018135036795		1.2901533358090502		0.0		0.0		1.0		2.0		7.0	
1	52	937.0		2.935407818752452		8.811278154174941		0.9124847098513701		959.0		8.737241762439572		6.43256090784324		987.0		2.920647236966431		8.612611820236433		0.8424551434205362		997.0		8.49103122118149		6.219421832443427		756.0		0.6973731337367732		1.3544922983059158		0.3446990469690148		756.0		1.3544922983059158		1.0120656206886427		0.0		0.0		0.0		1.0		7.0	
1	53	1003.0		2.9908083135313586		8.18976661910239		1.051120213848079		1020.0		8.175635875750208		6.033439084607524		968.0		2.923419651127825		7.810356375592239		0.8452550835848704		975.0		7.743765445201396		5.509552684488374		746.0		0.7328578983351858		1.3467491061688213		0.40107822277751465		746.0		1.3467491061688213		1.1142699707643071		0.0		0.0		1.0		1.0		4.0	
1	54	1037.0		3.0234826886052955		8.538614817402365		0.8659856169481603		1051.0		8.483395613133169		6.333537522002851		975.0		3.042971390521454		8.245951970841194		0.7754031868503801		984.0		8.247181290823864		5.963136561859276		752.0		0.7498574901035556		1.2604149130192537		0.4190467506840749		752.0		1.2604149130192537		1.0225991604196225		0.0		0.0		1.0		2.0		3.0	
1	55	1002.0		3.006470273346352		10.036096958895508		0.9132231640692529		1014.0		9.954311170540352		8.034165858054797		969.0		2.9237894127668373		9.983527973348812		0.8003438324180348		978.0		10.003042310103325		7.508293329626071		727.0		0.843175554577167		1.8118190969294572		0.43754015978876		727.0		1.8118190969294572		1.5682827401929267		0.0		0.0		0.0		1.0		3.0	
1	56	1012.0		2.8894536387775216		8.998107321679576		0.8392464857105799		1037.0		9.056878753335706		6.8851238964413755		966.0		2.868589628259649		8.106277829548269		0.7044260382841387		982.0		8.167155924224343		5.858927546879483		745.0		0.7139782961717868		1.491310938259532		0.3971646453003338		745.0		1.491310938259532		1.3082519522049405		0.0		0.0		4.0		3.0		4.0	
1	57	1011.0		2.9759059773859624		8.498150479462945		0.8659648464164982		1026.0		8.568028544693886		6.34797979513242		983.0		2.753921712577308		7.901901389520503		0.709823334185656		989.0		7.913559169472506		5.474997446423978		739.0		0.698167786809268		1.2226001669135487		0.3928072221761822		739.0		1.2226001669135487		0.9580846769270279		0.0		0.0		0.0		1.0		5.0	
1	58	1031.0		2.9567870857336094		8.854336092351335		0.9978701471458918		1045.0		8.795731650284191		6.495899673051434		979.0		2.922385247328632		8.959928080735413		0.826243017319822		988.0		8.974041969460092		6.385205739919754		738.0		0.6762306927418921		1.1367705373761552		0.4108937686051715		738.0		1.1367705373761552		0.9437045936763552		0.0		0.0		0.0		0.0		3.0	
1	59	988.0		2.7961546181455974		7.267601879128121		0.8080211558419592		1010.0		7.230520635878334		4.90710081474132		979.0		2.922496658871159		8.272298624300534		0.8892521023694945		987.0		8.2867679892214		5.447378850023858		752.0		0.6883104922955802		1.0784506312309723		0.3835741537665013		752.0		1.0784506312309723		0.8846218002087045		0.0		0.0		1.0		2.0		6.0	
1	60	1013.0		2.9384653997197137		9.073895466240067		0.7653070859712773		1033.0		9.070279593940652		6.251681581078388		956.0		2.906840937543955		8.441961540069766		0.8157658703013748		965.0		8.440312799418772		5.969718422974834		754.0		0.7171984947687603		1.6124153868614783		0.38442187350246365		754.0		1.6124153868614783		1.3681154725401963		0.0		0.0		0.0		3.0		4.0	
1	61	1009.0		2.9298186759553246		9.07803941003324		0.9011270380742376		1030.0		9.133954266067677		6.521189924663479		971.0		2.812653693483509		8.280659131338805		0.8316506858883382		982.0		8.230306163543185		5.6451443402268735		745.0		0.6978361483011092		1.3375216825481473		0.4690685936898614		745.0		1.3375216825481473		1.0553514220016544		0.0		0.0		1.0		3.0		5.0	
1	62	1025.0		2.869567641443926		8.727561016049105		0.8220366872019296		1038.0		8.71429365481934		5.856567051811528		978.0		2.9434265434279387		9.240554198413301		0.8428096574203526		983.0		9.236569763964663		7.10100222933585		745.0		0.7583968050585413		1.4111843172856235		0.34833981510205775		745.0		1.4111843172856235		1.1925952556087125		0.0		0.0		0.0		1.0		4.0	
1	63	1053.0		2.998670239690802		10.407806747371502		0.9107155464927723		1061.0		10.326775495046318		7.270143524087163		986.0		2.9972464855096614		8.89728359820958		0.7810469084628241		989.0		8.83621300474374		6.082539149450611		734.0		0.6888420861032704		1.1918371146040838		0.4945792939620483		734.0		1.1918371146040838		0.9572111774333423		0.0		0.0		0.0		0.0		1.0	
1	64	1030.0		2.84104223733459		8.167524386506708		0.7730763055009732		1053.0		8.189893511211716		5.771103580776951		992.0		2.870906599460861		8.053264888942346		0.7636766873448217		1000.0		8.088352406502711		5.546291810662185		747.0		0.8022828266402346		1.423486519507102		0.43596565715528435		747.0		1.423486519507102		1.2165304463467828		0.0		0.0		1.0		2.0		4.0	
1	65	1017.0		2.8963384924666244		8.329238825368		0.8797790006756175		1031.0		8.3143186482093		5.964933320266555		960.0		2.964787324678843		8.602540888324777		0.7931309257776474		968.0		8.640246175770924		6.068230276315918		747.0		0.7842388233904275		1.6065675981831191		0.3874391482095569		747.0		1.6065675981831191		1.3228091475260082		1.0		0.0		0.0		1.0		4.0	
1	66	987.0		2.975125523426112		10.690158069084097		0.8236598894887962		1007.0		10.645257022395937		8.722414599808872		975.0		3.009959949283074		9.866501966219428		0.8002135921329132		983.0		9.838825311964063		7.185580380794389		745.0		0.7442968497622942		1.5454241292302633		0.4152588810442777		745.0		1.5454241292302633		1.1678600843355214		0.0		0.0		1.0		2.0		4.0	
1	67	1046.0		3.0002812174953757		9.748993150058507		0.9728732626042406		1065.0		9.820207020337415		7.003143926138861		982.0		2.7692593495080904		8.505082325563615		0.7980380444811167		992.0		8.507017960904502		6.211625065671993		751.0		0.793531154611292		1.4949647406366753		0.3975782362135325		751.0		1.4949647406366753		1.261255428007894		0.0		0.0		2.0		2.0		5.0	
1	68	1051.0		2.889744933824473		9.558499117775062		0.7245900781069631		1063.0		9.565325982444927		6.520890221426141		982.0		3.0171438655454894		8.946745614580834		0.8066993461715644		988.0		8.975844502052597		6.569391911850007		742.0		0.7414672275486069		1.2702547033973344		0.35685596603656794		742.0		1.2702547033973344		1.0971805854705323		0.0		0.0		0.0		1.0		2.0	
1	69	1001.0		2.9585108763459345		9.334923291728506		0.7666657762235322		1022.0		9.395025522610354		6.857858267898714		996.0		2.8449229418314994		8.495557666940094		0.6396057918347817		1002.0		8.46966407513153		6.168292903139064		755.0		0.7046781037143504		1.3886164489826411		0.3566613753094374		755.0		1.3886164489826411		1.1486517184501845		0.0		0.0		1.0		1.0		6.0	
